ID,E_Fiorenza,K_Dobkowski,C_Wendt,Include_title,EF_Abs,KD_Abs,CW_Abs,Notes,Include_abstract,Method_Counting_parasites,Portion_of_Body,Geographic_Location_Name,Latitude_decimaldegrees,Longitude_decimaldegrees,Depth_m,Depth_min_m,Depth_max_m,Month_season_collection,Year_collection,Year_collection_min,Year_collection_max,Length_cm,Length_SD_cm,Length_SE_cm,Length_min_cm,Length_max_cm,Length_median_cm,Length_PAL_cm,Length_SL_cm,Length_SL_SE_cm,Length_SL_min_cm,Length_SL_max_cm,Length_TL_cm,Length_TL_cm_SE,Length_TL_cm_SD,Length_TL_cm_min,Length_TL_cm_max,Length_FL_cm_mean,Length_FL_cm_SE,Length_FL_SD,Length_FL_cm_min,Length_FL_cm_max,Length_Dorsal_Mantle_cm,Length_Dorsal_Mantle_SE_cm,Length_Dorsal_Mantle_Range_Min_cm,Length_Dorsal_Mantle_Range_Max_cm,Weight_kg,Weight_SE_kg,Weight_SD_kg,Weight_Min_kg,Weight_Max_kg,Age_mean_yrs,Age_SE_yrs,Age_Min,Age_Max,Wild_Farmed,Host,Parasite,Total_Fish_Examined,Implicit,Prevalence,Intensity_Mean,Intensity_SE,Intensity_SD,Intensity_ConfidenceLevel95_Min,Intensity_ConfidenceLevel95_Max,Intensity_Range_Low,Intensity_Range_High,Abundance_mean_per_fish,Abundance_SE,Abundance_SD,Abundance_Variance,Abundance_ConfidenceLevel95_Min,Abundance_ConfidenceLevel95_Max,Abundance_Range_Min,Abundance_Range_Max,Total_Number_of_Parasites,Percent_in_Flesh,Use_Data,Exclusion_Reason,Person_collecting_data,Title,Authors_List,CA,GP,Publication_Type,SO,VL,IS,SI,MA,BP,EP,AR,Year,CT,CY,SP,CL
1326_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Barents Sea,73.5,15.5,,,,,1996,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja hyperborea,Anisakis simplex,11,,100,14.9,,,,,1,42,,,,,,,,,,,,,EF,Some helminth and copepod parasites of three rajid species from the continental slope of the north-eastern Norwegian Sea,Rokicki  J  Bjelland  O  Berland  B,,,J,ACTA PARASITOLOGICA,46,1,,,12,17,,2001,,,,
1326_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Barents Sea,73.5,15.5,,,,,1996,,,43.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja radiata,Anisakis simplex,47,,87.23,11.2,,,,,1,37,,,,,,,,,,,,,EF,Some helminth and copepod parasites of three rajid species from the continental slope of the north-eastern Norwegian Sea,Rokicki  J  Bjelland  O  Berland  B,,,J,ACTA PARASITOLOGICA,46,1,,,12,17,,2001,,,,
1326_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Barents Sea,73.5,15.5,,,,,1996,,,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Bathyraja spinicauda,Anisakis simplex,11,,27.27,14.3,,,,,1,33,,,,,,,,,,,,,EF,Some helminth and copepod parasites of three rajid species from the continental slope of the north-eastern Norwegian Sea,Rokicki  J  Bjelland  O  Berland  B,,,J,ACTA PARASITOLOGICA,46,1,,,12,17,,2001,,,,
1317_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,South Caspian Sea,38.873086,51.368335,,,,,,1999,2001,,,,,,,,,,,,147.98,,,,,,,,,,,,,,,,,,,,,,,Wild,Acipenser gueldenstaedti,Pseudoterranova sp,78,1,,,,,,,,,0,,0,,,,,,,,,,EF,Occurrence and intensity of some parasitic worms in Acipenser gueldenstaedti  A-nudiventris and Huso huso (Chondrostei   Acipenseridae) from the southwest of the Caspian Sea,Sattari  M  Mokhayer  B,,,J,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,29,6,,,1279,1284,,2005,,,,
1317_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,South Caspian Sea,38.873086,51.368335,,,,,,1999,2001,,,,,,,,,,,,168.87,,,,,,,,,,,,,,,,,,,,,,,Wild,Acipenser nudiventris,Pseudoterranova sp,18,1,,,,,,,,,0,,0,,,,,,,,,,EF,Occurrence and intensity of some parasitic worms in Acipenser gueldenstaedti  A-nudiventris and Huso huso (Chondrostei   Acipenseridae) from the southwest of the Caspian Sea,Sattari  M  Mokhayer  B,,,J,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,29,6,,,1279,1284,,2005,,,,
1317_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,South Caspian Sea,38.873086,51.368335,,,,,,1999,2001,,,,,,,,,,,,201.66,,,,,,,,,,,,,,,,,,,,,,,Wild,Huso huso,Pseudoterranova sp,6,1,,,,,,,,,0,,0,,,,,,,,,,EF,Occurrence and intensity of some parasitic worms in Acipenser gueldenstaedti  A-nudiventris and Huso huso (Chondrostei   Acipenseridae) from the southwest of the Caspian Sea,Sattari  M  Mokhayer  B,,,J,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,29,6,,,1279,1284,,2005,,,,
1326_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Barents Sea,73.5,15.5,,,,,1996,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja hyperborea,Pseudoterranova sp,11,1,,,,,,,,,0,,0,,,,,,,,,,EF,Some helminth and copepod parasites of three rajid species from the continental slope of the north-eastern Norwegian Sea,Rokicki  J  Bjelland  O  Berland  B,,,J,ACTA PARASITOLOGICA,46,1,,,12,17,,2001,,,,
1326_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Barents Sea,73.5,15.5,,,,,1996,,,43.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja radiata,Pseudoterranova sp,47,1,,,,,,,,,0,,0,,,,,,,,,,EF,Some helminth and copepod parasites of three rajid species from the continental slope of the north-eastern Norwegian Sea,Rokicki  J  Bjelland  O  Berland  B,,,J,ACTA PARASITOLOGICA,46,1,,,12,17,,2001,,,,
1326_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Barents Sea,73.5,15.5,,,,,1996,,,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Bathyraja spinicauda,Pseudoterranova sp,11,1,,,,,,,,,0,,0,,,,,,,,,,EF,Some helminth and copepod parasites of three rajid species from the continental slope of the north-eastern Norwegian Sea,Rokicki  J  Bjelland  O  Berland  B,,,J,ACTA PARASITOLOGICA,46,1,,,12,17,,2001,,,,
1371_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Madeira,32.37222222,-16.275,,,,,,2009,2010,111.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Centrophorus squamosus,Anisakis simplex,57,,5.8,1.5,,0.29,,,,,,,,,,,,,,,,,EF,Endohelminth parasites of the leafscale gulper shark  Centrophorus squamosus (Bonnaterre  1788) (Squaliformes Centrophoridae) off Madeira Archipelago,Costa  Graca  Chada  Tomas  Melo-Moreira  Egberto  Cavallero  Serena  D Amelio  Stefano,,,J,ACTA PARASITOLOGICA,59,2,,,316,322,,2014,,,,
1371_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Madeira,32.37222222,-16.275,,,,,,2009,2010,111.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Centrophorus squamosus,Pseudoterranova ceticola,57,,1.45,1,,0,,,,,,,,,,,,,,,,,EF,Endohelminth parasites of the leafscale gulper shark  Centrophorus squamosus (Bonnaterre  1788) (Squaliformes Centrophoridae) off Madeira Archipelago,Costa  Graca  Chada  Tomas  Melo-Moreira  Egberto  Cavallero  Serena  D Amelio  Stefano,,,J,ACTA PARASITOLOGICA,59,2,,,316,322,,2014,,,,
1373_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Cabo Frio,-22.87861111,-42.02,,,,,2012,,,,,,,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,,Wild,Pagrus pagrus,Anisakis sp,100,,,,,,,,,,5,,10,,,,,,,,,,EF,Parasite community of Pagrus pagrus (Sparidae) from Rio de Janeiro  Brazil  evidence of temporal stability,Soares  Iris Aparecida  Vieira  Fabiano Matos  Luque  Jose Luis,,,J,REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,23,2,,,216,223,,2014,,,,
1373_Search_1,yes,yes,,1,,yes,,,1,Microscopy,Viscera,Cabo Frio,-22.87861111,-42.02,,,,,2012,,,,,,,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,,Wild,Pagrus pagrus,Pseudoterranova sp,100,,,,,,,,,,0,,0,,,,,,,,,,EF,Parasite community of Pagrus pagrus (Sparidae) from Rio de Janeiro  Brazil  evidence of temporal stability,Soares  Iris Aparecida  Vieira  Fabiano Matos  Luque  Jose Luis,,,J,REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,23,2,,,216,223,,2014,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,11,26,,,,,,,,,,,,,,,,,,,Wild,Parachaenichthys charcoti,Pseudoterranova decipiens,12,,83,6,,,,,1,15,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,22,49,,,,,,,,,,,,,,,,,,,Wild,Chaenocephalus aceratus,Pseudoterranova decipiens,41,,95,55,,,,,2,194,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,27,46,,,,,,,,,,,,,,,,,,,Wild,Chionodraco rastrospinosus,Pseudoterranova decipiens,20,,25,7,,,,,1,27,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,41,51,,,,,,,,,,,,,,,,,,,Wild,Psuedochaenichthys georgianus,Pseudoterranova decipiens,3,,33,78,,0,,,,,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,37,45,,,,,,,,,,,,,,,,,,,Wild,Paradiplospinus gracilis,Pseudoterranova decipiens,11,,9,1,,,,,1,1,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,22,40,,,,,,,,,,,,,,,,,,,Wild,Muraenolepis microps,Pseudoterranova decipiens,12,,50,10,,,,,1,26,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,31,43,,,,,,,,,,,,,,,,,,,Wild,Gobionotothen gibberifrons,Pseudoterranova decipiens,12,,75,2,,,,,1,4,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,8,22,,,,,,,,,,,,,,,,,,,Wild,Lepidonotothen larseni,Pseudoterranova decipiens,72,,94,4,,,,,1,12,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,6,18,,,,,,,,,,,,,,,,,,,Wild,Lepidonotothen nudifrons,Pseudoterranova decipiens,61,,43,1,,,,,1,2,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,11,24,,,,,,,,,,,,,,,,,,,Wild,Lepidonotothen squamifrons,Pseudoterranova decipiens,31,,55,1,,,,,1,3,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,32,46,,,,,,,,,,,,,,,,,,,Wild,Notothenia coriiceps,Pseudoterranova decipiens,20,,95,32,,,,,1,121,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
138_Search_1,yes,yes,,1,yes,yes,,,1,Microscopy,Viscera,South Shetland Islands,-62.698214,-59.238569,,,,,1996,,,,,,,,,,,,,,,,,20,26,,,,,,,,,,,,,,,,,,,Wild,Trematomus eulepidotus,Pseudoterranova decipiens,27,,22,1,,,,,1,3,,,,,,,,,,,,,EF,Ecology of Pseudoterranova decipiens (Krabbe  1878) (Nematoda   Anisakidae) from Antarctic waters,Palm  HW,,,J,PARASITOLOGY RESEARCH,85,9-Aug,,,638,646,,1999,,,,
1412_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,El Tabo,-32.45,-71.63333333,,,,,2006,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Aphos porosus,Anisakis sp,30,,,,,,,,,,0.33,,0.66,,,,,,,,,,EF,Metazoan Parasite Infracommunities of the Toadfish Aphos porosus (Pisces  Batrachoidiformes) in Central Chile  How Variable Are They over Time?,Cortes  Yurima  Munoz  Gabriela,,,J,JOURNAL OF PARASITOLOGY,95,3,,,753,756,,2009,,,,
1412_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,El Tabo,-32.45,-71.63333333,,,,,2007,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Aphos porosus,Anisakis sp,49,,,,,,,,,,1.65,,2.79,,,,,,,,,,EF,Metazoan Parasite Infracommunities of the Toadfish Aphos porosus (Pisces  Batrachoidiformes) in Central Chile  How Variable Are They over Time?,Cortes  Yurima  Munoz  Gabriela,,,J,JOURNAL OF PARASITOLOGY,95,3,,,753,756,,2009,,,,
1412_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,El Tabo,-32.45,-71.63333333,,,,,1999,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Aphos porosus,Anisakis sp,22,,,,,,,,,,0.09,,0.43,,,,,,,,,,EF,Metazoan Parasite Infracommunities of the Toadfish Aphos porosus (Pisces  Batrachoidiformes) in Central Chile  How Variable Are They over Time?,Cortes  Yurima  Munoz  Gabriela,,,J,JOURNAL OF PARASITOLOGY,95,3,,,753,756,,2009,,,,
1412_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,El Tabo,-32.45,-71.63333333,,,,,2006,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Aphos porosus,Pseudoterranova sp,30,,,,,,,,,,4.27,,5.48,,,,,,,,,,EF,Metazoan Parasite Infracommunities of the Toadfish Aphos porosus (Pisces  Batrachoidiformes) in Central Chile  How Variable Are They over Time?,Cortes  Yurima  Munoz  Gabriela,,,J,JOURNAL OF PARASITOLOGY,95,3,,,753,756,,2009,,,,
1412_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,El Tabo,-32.45,-71.63333333,,,,,2007,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Aphos porosus,Pseudoterranova sp,49,,,,,,,,,,2,,2.53,,,,,,,,,,EF,Metazoan Parasite Infracommunities of the Toadfish Aphos porosus (Pisces  Batrachoidiformes) in Central Chile  How Variable Are They over Time?,Cortes  Yurima  Munoz  Gabriela,,,J,JOURNAL OF PARASITOLOGY,95,3,,,753,756,,2009,,,,
1412_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,El Tabo,-32.45,-71.63333333,,,,,1999,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Aphos porosus,Pseudoterranova sp,22,,,,,,,,,,1,,1.23,,,,,,,,,,EF,Metazoan Parasite Infracommunities of the Toadfish Aphos porosus (Pisces  Batrachoidiformes) in Central Chile  How Variable Are They over Time?,Cortes  Yurima  Munoz  Gabriela,,,J,JOURNAL OF PARASITOLOGY,95,3,,,753,756,,2009,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Louisbourg Hole,45.772401,-59.136008,,,,,2004,,,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Anisakis simplex,77,,,,,,,,,,0.21,0.05,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Western 4T,47.406599,-63.976319,,,,,2004,,,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Anisakis simplex,137,,,,,,,,,,0.13,0.03,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Eastern 4T,46.442226,-61.670575,,,,,2004,,,32.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Anisakis simplex,95,,,,,,,,,,0.08,0.03,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Smokey Channel,46.576033,-60.220958,,,,,2004,,,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Anisakis simplex,128,,,,,,,,,,0.23,0.04,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Edge of Shelf,46.39974,-59.580972,,,,,2004,,,,,,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Anisakis simplex,46,,,,,,,,,,0.19,0.07,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Louisbourg Hole,45.772401,-59.136008,,,,,2004,,,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Pseudoterranova decipiens,77,,,,,,,,,,0.97,0.15,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Western 4T,47.406599,-63.976319,,,,,2004,,,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Pseudoterranova decipiens,137,,,,,,,,,,1.5,0.12,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Eastern 4T,46.442226,-61.670575,,,,,2004,,,32.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Pseudoterranova decipiens,95,,,,,,,,,,1.34,0.13,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Smokey Channel,46.576033,-60.220958,,,,,2004,,,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Pseudoterranova decipiens,128,,,,,,,,,,1.77,0.18,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1417_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Whole,Edge of Shelf,46.39974,-59.580972,,,,,2004,,,,,,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Hippoglossoides platessoides,Pseudoterranova decipiens,46,,,,,,,,,,1.4,0.32,,,,,,,,,,,EF,Use of endoparasitic helminths as tags in delineating stocks of American plaice (Hippoglossoides platessoides) from the southern Gulf of St. Lawrence and Cape Breton Shelf,McClelland  Gary  Melendy  Jason,,,J,FISHERY BULLETIN,105,2,,,180,188,,2007,,,,
1419_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Viscera,Muros Noia,42.63333333,-9.1,,,,,,1999,2000,53.63333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja brachyura,Anisakis simplex,60,,,,,,,,,,0.1,,0.5,,,,,,,,,,EF,Macroparasites of five species of ray (genus Raja) on the northwest coast of Spain,Alvarez  M. F.  Aragort  W.  Leiro  J. M.  Sanmartin  M. L.,,,J,DISEASES OF AQUATIC ORGANISMS,70,2-Jan,,,93,100,,2006,,,,
1419_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Viscera,Muros Noia,42.63333333,-9.1,,,,,,1999,2000,51.07692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja microocellata,Anisakis simplex,52,,,,,,,,,,0.1,,0.3,,,,,,,,,,EF,Macroparasites of five species of ray (genus Raja) on the northwest coast of Spain,Alvarez  M. F.  Aragort  W.  Leiro  J. M.  Sanmartin  M. L.,,,J,DISEASES OF AQUATIC ORGANISMS,70,2-Jan,,,93,100,,2006,,,,
1419_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Viscera,Muros Noia,42.63333333,-9.1,,,,,,1999,2000,53.63333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja brachyura,Pseudoterranova sp,60,1,,,,,,,,,0,,0,,,,,,,,,,EF,Macroparasites of five species of ray (genus Raja) on the northwest coast of Spain,Alvarez  M. F.  Aragort  W.  Leiro  J. M.  Sanmartin  M. L.,,,J,DISEASES OF AQUATIC ORGANISMS,70,2-Jan,,,93,100,,2006,,,,
1419_Search_1,yes,yes,,1,yes,,,,1,Microscopy,Viscera,Muros Noia,42.63333333,-9.1,,,,,,1999,2000,51.07692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Raja microocellata,Pseudoterranova sp,52,1,,,,,,,,,0,,0,,,,,,,,,,EF,Macroparasites of five species of ray (genus Raja) on the northwest coast of Spain,Alvarez  M. F.  Aragort  W.  Leiro  J. M.  Sanmartin  M. L.,,,J,DISEASES OF AQUATIC ORGANISMS,70,2-Jan,,,93,100,,2006,,,,
1430_Search_1,yes,yes,,1,yes,,,,1,Candling,Whole,Hvalseyjar Budarey,65.023132,-13.957015,,,,,1996,,,27.43269231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Myoxocephalus scorpius scorpius,Pseudoterranova sp,104,,,,,,,,,,67.6,,65.6,,,,,,,,,,EF,Decreases in sealworm (Pseudoterranova sp (p)) abundance in short-spined sea scorpion (Myoxocephalus scorpius scorpius) following declines in numbers of seals at Hvalseyjar  western Iceland,Hauksson  E,,,J,POLAR BIOLOGY,25,7,,,531,537,,2002,,,,
1430_Search_1,yes,yes,,1,yes,,,,1,Candling,Whole,Hvalseyjar Budarey,65.023132,-13.957015,,,,,1999,,,25.9084507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wild,Myoxocephalus scorpius scorpius,Pseudoterranova sp,71,,,,,,,,,,40,,40.57,,,,,,,,,,EF,Decreases in sealworm (Pseudoterranova sp (p)) abundance in short-spined sea scorpion (Myoxocephalus scorpius scorpius) following declines in numbers of seals at Hvalseyjar  western Iceland,Hauksson  E,,,J,POLAR BIOLOGY,25,7,,,531,537,,2002,,,,
